VIEW,VIDEO_ID,SIGNER_ID,FPS,RESOLUTION,GLOSS,NUM_FRAMES,LENGTH_SECONDS
front,000515,001,25.0,1080,Tìm,61,2.44
front,000516,001,25.0,1080,Nghỉ ngơi,55,2.2
front,000517,001,25.0,1080,Nghỉ ngơi,56,2.24
front,000518,001,25.0,1080,Có,48,1.92
front,000519,001,25.0,1080,Có,51,2.04
front,000520,001,25.0,1080,Có,59,2.36
front,000521,001,25.0,1080,Vâng lời,57,2.28
front,000522,001,25.0,1080,Vâng lời,52,2.08
front,000523,001,25.0,1080,Chua,59,2.36
front,000524,001,25.0,1080,Chua,60,2.4
front,000525,001,25.0,1080,Chua,57,2.28
front,000526,001,25.0,1080,Ngắn,53,2.12
front,000527,001,25.0,1080,Ngắn,59,2.36
front,000528,001,25.0,1080,Ngắn,57,2.28
front,000529,001,25.0,1080,Ngu ngốc,61,2.44
front,000530,001,25.0,1080,Ngu ngốc,56,2.24
front,000531,001,25.0,1080,Ngu ngốc,60,2.4
front,000532,001,25.0,1080,Nhanh,51,2.04
front,000533,001,25.0,1080,Nhanh,43,1.72
front,000534,001,25.0,1080,Khó,68,2.72
front,000535,001,25.0,1080,Khó,52,2.08
front,000536,001,25.0,1080,Ướt,56,2.24
front,000537,001,25.0,1080,Ướt,57,2.28
front,000538,001,25.0,1080,Ướt,53,2.12
front,000539,001,25.0,1080,Trẻ,60,2.4
front,000540,001,25.0,1080,Trẻ,54,2.16
front,000541,001,25.0,1080,Rẻ,55,2.2
front,000542,001,25.0,1080,Rẻ,49,1.96
front,000543,001,25.0,1080,Đúng,55,2.2
front,000544,001,25.0,1080,Đúng,60,2.4
front,000545,001,25.0,1080,Thơm,57,2.28
front,000546,001,25.0,1080,Thơm,55,2.2
front,000547,001,25.0,1080,Cao (đồ vật),64,2.56
front,000548,001,25.0,1080,Cao (đồ vật),63,2.52
front,000549,001,25.0,1080,Sạch sẽ,61,2.44
front,000550,001,25.0,1080,Sạch sẽ,59,2.36
front,000551,001,25.0,1080,Ồn ào,60,2.4
front,000552,001,25.0,1080,Ồn ào,61,2.44
front,000553,001,25.0,1080,Chậm chạp,64,2.56
front,000554,001,25.0,1080,Chậm chạp,66,2.64
front,000555,001,25.0,1080,Mát mẻ,55,2.2
front,000556,001,25.0,1080,Mát mẻ,55,2.2
front,000557,001,25.0,1080,Khô,66,2.64
front,000558,001,25.0,1080,Khô,64,2.56
front,000559,001,25.0,1080,Khô,67,2.68
front,000560,001,25.0,1080,Già,61,2.44
front,000561,001,25.0,1080,Già,55,2.2
front,000562,001,25.0,1080,Đắt,61,2.44
front,000563,001,25.0,1080,Đắt,52,2.08
front,000564,001,25.0,1080,Sai,61,2.44
front,000565,001,25.0,1080,Sai,66,2.64
front,000566,001,25.0,1080,Hôi,59,2.36
front,000567,001,25.0,1080,Hôi,67,2.68
front,000568,001,25.0,1080,Thấp (đồ vật),62,2.48
front,000569,001,25.0,1080,Thấp (đồ vật),63,2.52
front,000570,001,25.0,1080,Dơ,62,2.48
front,000571,001,25.0,1080,Dơ,63,2.52
front,000572,001,25.0,1080,Dơ,64,2.56
front,000573,001,25.0,1080,Dơ,69,2.76
front,000574,001,25.0,1080,Dơ,65,2.6
front,000575,001,25.0,1080,Yên tĩnh,62,2.48
front,000576,001,25.0,1080,Yên tĩnh,59,2.36
front,000577,001,25.0,1080,Mạnh,53,2.12
front,000578,001,25.0,1080,Mạnh,60,2.4
front,000579,001,25.0,1080,Ấm,56,2.24
front,000580,001,25.0,1080,Ấm,58,2.32
front,000581,001,25.0,1080,Cũ,55,2.2
front,000582,001,25.0,1080,Cũ,65,2.6
front,000583,001,25.0,1080,Giàu,59,2.36
front,000584,001,25.0,1080,Giàu,60,2.4
front,000585,001,25.0,1080,Sớm,61,2.44
front,000586,001,25.0,1080,Sớm,63,2.52
front,000587,001,25.0,1080,Tham lam,63,2.52
front,000588,001,25.0,1080,Tham lam,70,2.8
front,000589,001,25.0,1080,Hay (khen),60,2.4
front,000590,001,25.0,1080,Hay (khen),64,2.56
front,000591,001,25.0,1080,Xấu (người),71,2.84
front,000592,001,25.0,1080,Xấu (người),80,3.2
front,000593,001,25.0,1080,Xấu (người),69,2.76
front,000594,001,25.0,1080,Nặng,48,1.92
front,000595,001,25.0,1080,Nặng,60,2.4
front,000596,001,25.0,1080,Mềm,62,2.48
front,000597,001,25.0,1080,Mềm,63,2.52
front,000598,001,25.0,1080,Yếu,63,2.52
front,000599,001,25.0,1080,Yếu,70,2.8
front,000600,001,25.0,1080,Nóng,69,2.76
front,000601,001,25.0,1080,Nóng,72,2.88
front,000602,001,25.0,1080,Mới,58,2.32
front,000603,001,25.0,1080,Mới,66,2.64
front,000604,001,25.0,1080,Mới,59,2.36
front,000605,001,25.0,1080,Nghèo,65,2.6
front,000606,001,25.0,1080,Nghèo,62,2.48
front,000607,001,25.0,1080,Trễ,46,1.84
front,000608,001,25.0,1080,Trễ,49,1.96
front,000609,001,25.0,1080,Tham ăn,55,2.2
front,000610,001,25.0,1080,Tham ăn,52,2.08
front,000611,001,25.0,1080,Dở,60,2.4
front,000612,001,25.0,1080,Dở,60,2.4
front,000613,001,25.0,1080,Đẹp (người),67,2.68
front,000614,001,25.0,1080,Đẹp (người),60,2.4
front,000615,001,25.0,1080,Nhẹ,65,2.6
front,000616,001,25.0,1080,Nhẹ,65,2.6
front,000617,001,25.0,1080,Nhẹ,65,2.6
front,000618,001,25.0,1080,Cứng,68,2.72
front,000619,001,25.0,1080,Cứng,69,2.76
front,000620,001,25.0,1080,Dễ,56,2.24
front,000621,001,25.0,1080,Dễ,53,2.12
front,000622,001,25.0,1080,Lạnh,61,2.44
front,000623,001,25.0,1080,Lạnh,59,2.36
front,000624,001,25.0,1080,Xa,65,2.6
front,000625,001,25.0,1080,Xa,60,2.4
front,000626,001,25.0,1080,Xa,59,2.36
front,000627,001,25.0,1080,Gần,58,2.32
front,000628,001,25.0,1080,Gần,57,2.28
front,000629,001,25.0,1080,Dữ,58,2.32
front,000630,001,25.0,1080,Dữ,60,2.4
front,000631,001,25.0,1080,Hiền,64,2.56
front,000632,001,25.0,1080,Hiền,83,3.32
front,000633,001,25.0,1080,Thông minh,66,2.64
front,000634,001,25.0,1080,Thông minh,64,2.56
front,000635,001,25.0,1080,Quần đùi,63,2.52
front,000636,001,25.0,1080,Quần đùi,75,3.0
front,000637,001,25.0,1080,Việt Nam,64,2.56
front,000638,001,25.0,1080,Việt Nam,55,2.2
front,000639,001,25.0,1080,Trung Quốc,55,2.2
front,000640,001,25.0,1080,Trung Quốc,63,2.52
front,000641,001,25.0,1080,Hàn Quốc,61,2.44
front,000642,001,25.0,1080,Hàn Quốc,62,2.48
front,000643,001,25.0,1080,Nhật Bản,66,2.64
front,000644,001,25.0,1080,Nhật Bản,65,2.6
front,000645,001,25.0,1080,Thái Lan,64,2.56
front,000646,001,25.0,1080,Thái Lan,57,2.28
front,000647,001,25.0,1080,Mỹ,65,2.6
front,000648,001,25.0,1080,Mỹ,61,2.44
front,000649,001,25.0,1080,Con chó,69,2.76
front,000650,001,25.0,1080,Con chó,70,2.8
front,000651,001,25.0,1080,Con chó,64,2.56
front,000652,001,25.0,1080,Con mèo,60,2.4
front,000653,001,25.0,1080,Con mèo,60,2.4
front,000654,001,25.0,1080,Con mèo,63,2.52
front,000655,001,25.0,1080,Con gà,63,2.52
front,000656,001,25.0,1080,Con gà,64,2.56
front,000657,001,25.0,1080,Con vịt,62,2.48
front,000658,001,25.0,1080,Con vịt,65,2.6
front,000659,001,25.0,1080,Con rùa,61,2.44
front,000660,001,25.0,1080,Con rùa,63,2.52
front,000661,001,25.0,1080,Con thỏ,66,2.64
front,000662,001,25.0,1080,Con thỏ,62,2.48
front,000663,001,25.0,1080,Con trâu,63,2.52
front,000664,001,25.0,1080,Con trâu,63,2.52
front,000665,001,25.0,1080,Con bò,59,2.36
front,000666,001,25.0,1080,Con bò,60,2.4
front,000667,001,25.0,1080,Con dê,69,2.76
front,000668,001,25.0,1080,Con dê,67,2.68
front,000669,001,25.0,1080,Con heo,68,2.72
front,000670,001,25.0,1080,Con heo,69,2.76
front,000671,001,25.0,1080,Màu đen,65,2.6
front,000672,001,25.0,1080,Màu đen,61,2.44
front,000673,001,25.0,1080,Màu trắng,65,2.6
front,000674,001,25.0,1080,Màu trắng,70,2.8
front,000675,001,25.0,1080,Màu đỏ,60,2.4
front,000676,001,25.0,1080,Màu đỏ,65,2.6
front,000677,001,25.0,1080,Màu cam,62,2.48
front,000678,001,25.0,1080,Màu cam,64,2.56
front,000679,001,25.0,1080,Màu vàng,68,2.72
front,000680,001,25.0,1080,Màu vàng,57,2.28
front,000681,001,25.0,1080,Màu vàng,65,2.6
front,000682,001,25.0,1080,Màu xanh lá cây,71,2.84
front,000683,001,25.0,1080,Màu xanh lá cây,80,3.2
front,000684,001,25.0,1080,Màu xanh da trời,55,2.2
front,000685,001,25.0,1080,Màu xanh da trời,66,2.64
front,000686,001,25.0,1080,Màu hồng,67,2.68
front,000687,001,25.0,1080,Màu hồng,60,2.4
front,000688,001,25.0,1080,Màu tím,70,2.8
front,000689,001,25.0,1080,Màu tím,51,2.04
front,000690,001,25.0,1080,Màu nâu,65,2.6
front,000691,001,25.0,1080,Màu nâu,60,2.4
front,000692,001,25.0,1080,Quả dâu,63,2.52
front,000693,001,25.0,1080,Quả dâu,55,2.2
front,000694,001,25.0,1080,Quả mận,70,2.8
front,000695,001,25.0,1080,Quả mận,63,2.52
front,000696,001,25.0,1080,Quả dứa,69,2.76
front,000697,001,25.0,1080,Quả dứa,58,2.32
front,000698,001,25.0,1080,Quả đào,62,2.48
front,000699,001,25.0,1080,Quả đào,61,2.44
front,000700,001,25.0,1080,Quả đu đủ,65,2.6
front,000701,001,25.0,1080,Quả đu đủ,65,2.6
front,000702,001,25.0,1080,Quả cam,67,2.68
front,000703,001,25.0,1080,Quả cam,65,2.6
front,000704,001,25.0,1080,Quả bơ,65,2.6
front,000705,001,25.0,1080,Quả bơ,66,2.64
front,000706,001,25.0,1080,Quả chuối,66,2.64
front,000707,001,25.0,1080,Quả chuối,79,3.16
front,000708,001,25.0,1080,Quả xoài,57,2.28
front,000709,001,25.0,1080,Quả xoài,62,2.48
front,000710,001,25.0,1080,Quả xoài,60,2.4
front,000711,001,25.0,1080,Quả dừa,58,2.32
front,000712,001,25.0,1080,Quả dừa,48,1.92
front,000713,001,25.0,1080,Bố,58,2.32
front,000714,001,25.0,1080,Bố,49,1.96
front,000715,001,25.0,1080,Bố,47,1.88
front,000716,001,25.0,1080,Mẹ,53,2.12
front,000717,001,25.0,1080,Mẹ,50,2.0
front,000718,001,25.0,1080,Con trai,60,2.4
front,000719,001,25.0,1080,Con trai,58,2.32
front,000720,001,25.0,1080,Con gái,62,2.48
front,000721,001,25.0,1080,Con gái,62,2.48
front,000722,001,25.0,1080,Vợ,60,2.4
front,000723,001,25.0,1080,Vợ,58,2.32
front,000724,001,25.0,1080,Chồng,57,2.28
front,000725,001,25.0,1080,Chồng,60,2.4
front,000726,001,25.0,1080,Ông nội,69,2.76
front,000727,001,25.0,1080,Ông nội,65,2.6
front,000728,001,25.0,1080,Bà nội,73,2.92
front,000729,001,25.0,1080,Bà nội,66,2.64
front,000730,001,25.0,1080,Ông ngoại,70,2.8
front,000731,001,25.0,1080,Ông ngoại,61,2.44
front,000732,001,25.0,1080,Bà ngoại,75,3.0
front,000733,001,25.0,1080,Bà ngoại,68,2.72
front,000734,001,25.0,1080,Ăn,59,2.36
front,000735,001,25.0,1080,Ăn,55,2.2
front,000736,001,25.0,1080,Uống,59,2.36
front,000737,001,25.0,1080,Uống,56,2.24
front,000738,001,25.0,1080,Xem,58,2.32
front,000739,001,25.0,1080,Xem,60,2.4
front,000740,001,25.0,1080,Thèm,60,2.4
front,000741,001,25.0,1080,Thèm,63,2.52
front,000742,001,25.0,1080,Mách,56,2.24
front,000743,001,25.0,1080,Mách,55,2.2
front,000744,001,25.0,1080,Khóc,62,2.48
front,000745,001,25.0,1080,Khóc,60,2.4
front,000746,001,25.0,1080,Cười,64,2.56
front,000747,001,25.0,1080,Cười,60,2.4
front,000748,001,25.0,1080,Học,59,2.36
front,000749,001,25.0,1080,Học,59,2.36
front,000750,001,25.0,1080,Dỗi,71,2.84
front,000751,001,25.0,1080,Dỗi,65,2.6
front,000752,001,25.0,1080,Chết,60,2.4
front,000753,001,25.0,1080,Chết,57,2.28
front,000754,001,25.0,1080,Đi,65,2.6
front,000755,001,25.0,1080,Đi,64,2.56
front,000756,001,25.0,1080,Chạy,63,2.52
front,000757,001,25.0,1080,Chạy,65,2.6
front,000758,001,25.0,1080,Bận,58,2.32
front,000759,001,25.0,1080,Bận,59,2.36
front,000760,001,25.0,1080,Hát,67,2.68
front,000761,001,25.0,1080,Hát,65,2.6
front,000762,001,25.0,1080,Múa,67,2.68
front,000763,001,25.0,1080,Múa,70,2.8
front,000764,001,25.0,1080,Nấu,59,2.36
front,000765,001,25.0,1080,Nấu,62,2.48
front,000766,001,25.0,1080,Nướng,60,2.4
front,000767,001,25.0,1080,Nướng,71,2.84
front,000768,001,25.0,1080,Nhầm lẫn,60,2.4
front,000769,001,25.0,1080,Nhầm lẫn,60,2.4
front,000770,001,25.0,1080,Quan sát,64,2.56
front,000771,001,25.0,1080,Quan sát,65,2.6
front,000772,001,25.0,1080,Cắm trại,69,2.76
front,000773,001,25.0,1080,Cắm trại,62,2.48
front,000774,001,25.0,1080,Cung cấp,60,2.4
front,000775,001,25.0,1080,Cung cấp,56,2.24
front,000776,001,25.0,1080,Bắt chước,64,2.56
front,000777,001,25.0,1080,Bắt chước,59,2.36
front,000778,001,25.0,1080,Bắt buộc,57,2.28
front,000779,001,25.0,1080,Bắt buộc,57,2.28
front,000780,001,25.0,1080,Báo cáo,60,2.4
front,000781,001,25.0,1080,Báo cáo,59,2.36
front,000782,001,25.0,1080,Mua bán,67,2.68
front,000783,001,25.0,1080,Mua bán,64,2.56
front,000784,001,25.0,1080,Không quen,67,2.68
front,000785,001,25.0,1080,Không quen,66,2.64
front,000786,001,25.0,1080,Không nên,69,2.76
front,000787,001,25.0,1080,Không nên,55,2.2
front,000788,001,25.0,1080,Không cần,59,2.36
front,000789,001,25.0,1080,Không cần,59,2.36
front,000790,001,25.0,1080,Không cho,61,2.44
front,000791,001,25.0,1080,Không cho,60,2.4
front,000792,001,25.0,1080,Không nghe lời,75,3.0
front,000793,001,25.0,1080,Không nghe lời,74,2.96
front,000794,001,25.0,1080,Mặn,61,2.44
front,000795,001,25.0,1080,Mặn,60,2.4
front,000796,001,25.0,1080,Đắng,60,2.4
front,000797,001,25.0,1080,Đắng,55,2.2
front,000798,001,25.0,1080,Đắng,60,2.4
front,000799,001,25.0,1080,Cay,64,2.56
front,000800,001,25.0,1080,Cay,56,2.24
front,000801,001,25.0,1080,Ngọt,56,2.24
front,000802,001,25.0,1080,Ngọt,63,2.52
front,000803,001,25.0,1080,Đậm,58,2.32
front,000804,001,25.0,1080,Đậm,53,2.12
front,000805,001,25.0,1080,Nhạt,62,2.48
front,000806,001,25.0,1080,Nhạt,55,2.2
front,000807,001,25.0,1080,Ngon miệng,62,2.48
front,000808,001,25.0,1080,Ngon miệng,60,2.4
front,000809,001,25.0,1080,Xấu (vật),60,2.4
front,000810,001,25.0,1080,Xấu (vật),58,2.32
front,000811,001,25.0,1080,Đẹp (vật),60,2.4
front,000812,001,25.0,1080,Đẹp (vật),61,2.44
front,000813,001,25.0,1080,Chật,62,2.48
front,000814,001,25.0,1080,Chật,60,2.4
front,000815,001,25.0,1080,Chật,62,2.48
front,000816,001,25.0,1080,Hẹp,58,2.32
front,000817,001,25.0,1080,Hẹp,56,2.24
front,000818,001,25.0,1080,Hẹp,56,2.24
front,000819,001,25.0,1080,Hẹp,53,2.12
front,000820,001,25.0,1080,Rộng,64,2.56
front,000821,001,25.0,1080,Rộng,61,2.44
front,000822,001,25.0,1080,Rộng,60,2.4
front,000823,001,25.0,1080,Dài,68,2.72
front,000824,001,25.0,1080,Dài,61,2.44
front,000825,001,25.0,1080,Dài,65,2.6
front,000826,001,25.0,1080,Cao (người),63,2.52
front,000827,001,25.0,1080,Cao (người),55,2.2
front,000828,001,25.0,1080,Lùn,68,2.72
front,000829,001,25.0,1080,Lùn,61,2.44
front,000830,001,25.0,1080,Ốm,68,2.72
front,000831,001,25.0,1080,Ốm,57,2.28
front,000832,001,25.0,1080,Mập,50,2.0
front,000833,001,25.0,1080,Mập,50,2.0
front,000834,001,25.0,1080,Ngoan,62,2.48
front,000835,001,25.0,1080,Ngoan,60,2.4
front,000836,001,25.0,1080,Hư,65,2.6
front,000837,001,25.0,1080,Hư,63,2.52
front,000838,001,25.0,1080,Khỏe,52,2.08
front,000839,001,25.0,1080,Khỏe,52,2.08
front,000840,001,25.0,1080,Mệt,60,2.4
front,000841,001,25.0,1080,Mệt,56,2.24
front,000842,001,25.0,1080,Đau,55,2.2
front,000843,001,25.0,1080,Đau,57,2.28
front,000844,001,25.0,1080,Đau,59,2.36
front,000845,001,25.0,1080,Giỏi,63,2.52
front,000846,001,25.0,1080,Giỏi,65,2.6
front,000847,001,25.0,1080,Chăm chỉ,60,2.4
front,000848,001,25.0,1080,Chăm chỉ,65,2.6
front,000849,001,25.0,1080,Lười biếng,63,2.52
front,000850,001,25.0,1080,Lười biếng,65,2.6
front,000851,001,25.0,1080,Tốt bụng,61,2.44
front,000852,001,25.0,1080,Tốt bụng,63,2.52
front,000853,001,25.0,1080,Thú vị,59,2.36
front,000854,001,25.0,1080,Thú vị,67,2.68
front,000855,001,25.0,1080,Hài hước,47,1.88
front,000856,001,25.0,1080,Hài hước,55,2.2
front,000857,001,25.0,1080,Dũng cảm,60,2.4
front,000858,001,25.0,1080,Dũng cảm,60,2.4
front,000859,001,25.0,1080,Sáng tạo,59,2.36
front,000860,001,25.0,1080,Sáng tạo,63,2.52
front,000861,002,25.0,1080,Anh,60,2.4
front,000862,002,25.0,1080,Anh,55,2.2
front,000863,002,25.0,1080,Chị,60,2.4
front,000864,002,25.0,1080,Chị,58,2.32
front,000865,002,25.0,1080,Em,55,2.2
front,000866,002,25.0,1080,Em,55,2.2
front,000867,002,25.0,1080,Chú,59,2.36
front,000868,002,25.0,1080,Chú,56,2.24
front,000869,002,25.0,1080,Cậu,63,2.52
front,000870,002,25.0,1080,Cậu,64,2.56
front,000871,002,25.0,1080,Bác,60,2.4
front,000872,002,25.0,1080,Bác,51,2.04
front,000873,002,25.0,1080,Dì,58,2.32
front,000874,002,25.0,1080,Dì,55,2.2
front,000875,002,25.0,1080,Cô,64,2.56
front,000876,002,25.0,1080,Cô,58,2.32
front,000877,002,25.0,1080,Cháu,59,2.36
front,000878,002,25.0,1080,Cháu,57,2.28
front,000879,002,25.0,1080,Họ hàng,58,2.32
front,000880,002,25.0,1080,Họ hàng,60,2.4
front,000881,002,25.0,1080,Máy chiếu,59,2.36
front,000882,002,25.0,1080,Máy chiếu,55,2.2
front,000883,002,25.0,1080,Nồi cơm điện,60,2.4
front,000884,002,25.0,1080,Nồi cơm điện,62,2.48
front,000885,002,25.0,1080,Cái bàn,52,2.08
front,000886,002,25.0,1080,Cái bàn,49,1.96
front,000887,002,25.0,1080,Cái ghế,60,2.4
front,000888,002,25.0,1080,Cái ghế,58,2.32
front,000889,002,25.0,1080,Cái nồi,60,2.4
front,000890,002,25.0,1080,Cái nồi,53,2.12
front,000891,002,25.0,1080,Cái chảo,57,2.28
front,000892,002,25.0,1080,Cái chảo,65,2.6
front,000893,002,25.0,1080,Tivi,65,2.6
front,000894,002,25.0,1080,Tivi,66,2.64
front,000895,002,25.0,1080,Cái đèn,57,2.28
front,000896,002,25.0,1080,Cái đèn,63,2.52
front,000897,002,25.0,1080,Quạt (đứng),72,2.88
front,000898,002,25.0,1080,Quạt (đứng),65,2.6
front,000899,002,25.0,1080,Quạt (đứng),63,2.52
front,000900,002,25.0,1080,Cái cửa,78,3.12
front,000901,002,25.0,1080,Cái cửa,77,3.08
front,000902,002,25.0,1080,Cửa sổ,76,3.04
front,000903,002,25.0,1080,Cửa sổ,64,2.56
front,000904,002,25.0,1080,Chìa khóa,59,2.36
front,000905,002,25.0,1080,Chìa khóa,56,2.24
front,000906,002,25.0,1080,Tường,56,2.24
front,000907,002,25.0,1080,Tường,57,2.28
front,000908,002,25.0,1080,Giường,63,2.52
front,000909,002,25.0,1080,Giường,65,2.6
front,000910,002,25.0,1080,Gối (đầu),65,2.6
front,000911,002,25.0,1080,Gối (đầu),57,2.28
front,000912,002,25.0,1080,Mền,54,2.16
front,000913,002,25.0,1080,Mền,49,1.96
front,000914,002,25.0,1080,Đồ dùng,65,2.6
front,000915,002,25.0,1080,Đồ dùng,61,2.44
front,000916,002,25.0,1080,Máy điều hòa,70,2.8
front,000917,002,25.0,1080,Máy điều hòa,62,2.48
front,000918,002,25.0,1080,Máy giặt,60,2.4
front,000919,002,25.0,1080,Máy giặt,60,2.4
front,000920,002,25.0,1080,Tủ lạnh,68,2.72
front,000921,002,25.0,1080,Tủ lạnh,62,2.48
front,000922,002,25.0,1080,Thành phố,65,2.6
front,000923,002,25.0,1080,Thành phố,62,2.48
front,000924,002,25.0,1080,Tỉnh,58,2.32
front,000925,002,25.0,1080,Tỉnh,55,2.2
front,000926,002,25.0,1080,Trường Đại học,78,3.12
front,000927,002,25.0,1080,Trường Đại học,74,2.96
front,000928,002,25.0,1080,Trường Cao đẳng,85,3.4
front,000929,002,25.0,1080,Trường Cao đẳng,79,3.16
front,000930,002,25.0,1080,Trường học,66,2.64
front,000931,002,25.0,1080,Trường học,65,2.6
front,000932,002,25.0,1080,Nhà,57,2.28
front,000933,002,25.0,1080,Nhà,60,2.4
front,000934,002,25.0,1080,Công ty,62,2.48
front,000935,002,25.0,1080,Công ty,56,2.24
front,000936,002,25.0,1080,Công viên,59,2.36
front,000937,002,25.0,1080,Công viên,55,2.2
front,000938,002,25.0,1080,Ngân hàng,63,2.52
front,000939,002,25.0,1080,Ngân hàng,58,2.32
front,000940,002,25.0,1080,Quán cà phê,64,2.56
front,000941,002,25.0,1080,Quán cà phê,60,2.4
front,000942,002,25.0,1080,Nhà hàng,60,2.4
front,000943,002,25.0,1080,Nhà hàng,62,2.48
front,000944,002,25.0,1080,Nhà hàng,63,2.52
front,000945,002,25.0,1080,Nhà sách,59,2.36
front,000946,002,25.0,1080,Nhà sách,60,2.4
front,000947,002,25.0,1080,Bệnh viện,60,2.4
front,000948,002,25.0,1080,Bệnh viện,60,2.4
front,000949,002,25.0,1080,Chợ,59,2.36
front,000950,002,25.0,1080,Chợ,40,1.6
front,000951,002,25.0,1080,Siêu thị,57,2.28
front,000952,002,25.0,1080,Siêu thị,55,2.2
front,000953,002,25.0,1080,Nhà trọ,62,2.48
front,000954,002,25.0,1080,Nhà trọ,62,2.48
front,000955,002,25.0,1080,Rạp chiếu phim,65,2.6
front,000956,002,25.0,1080,Rạp chiếu phim,52,2.08
front,000957,002,25.0,1080,Thời tiết,65,2.6
front,000958,002,25.0,1080,Thời tiết,65,2.6
front,000959,002,25.0,1080,Mùa xuân,57,2.28
front,000960,002,25.0,1080,Mùa xuân,57,2.28
front,000961,002,25.0,1080,Mùa hè,49,1.96
front,000962,002,25.0,1080,Mùa hè,52,2.08
front,000963,002,25.0,1080,Mùa hè,51,2.04
front,000964,002,25.0,1080,Mùa hè,55,2.2
front,000965,002,25.0,1080,Mùa hè,55,2.2
front,000966,002,25.0,1080,Mùa thu,50,2.0
front,000967,002,25.0,1080,Mùa thu,55,2.2
front,000968,002,25.0,1080,Mùa đông,52,2.08
front,000969,002,25.0,1080,Mùa đông,48,1.92
front,000970,002,25.0,1080,Mùa mưa,65,2.6
front,000971,002,25.0,1080,Mùa mưa,65,2.6
front,000972,002,25.0,1080,Mùa khô,74,2.96
front,000973,002,25.0,1080,Mùa khô,77,3.08
front,000974,002,25.0,1080,Mùa khô,80,3.2
front,000975,002,25.0,1080,Mùa khô,78,3.12
front,000976,002,25.0,1080,Nắng,50,2.0
front,000977,002,25.0,1080,Nắng,52,2.08
front,000978,002,25.0,1080,Nắng,49,1.96
front,000979,002,25.0,1080,Nắng,51,2.04
front,000980,002,25.0,1080,Nắng,53,2.12
front,000981,002,25.0,1080,Mưa,59,2.36
front,000982,002,25.0,1080,Mưa,56,2.24
front,000983,002,25.0,1080,Gió,58,2.32
front,000984,002,25.0,1080,Gió,57,2.28
front,000985,002,25.0,1080,Thứ hai,56,2.24
front,000986,002,25.0,1080,Thứ hai,51,2.04
front,000987,002,25.0,1080,Thứ ba,55,2.2
front,000988,002,25.0,1080,Thứ ba,57,2.28
front,000989,002,25.0,1080,Thứ tư,59,2.36
front,000990,002,25.0,1080,Thứ tư,53,2.12
front,000991,002,25.0,1080,Thứ năm,55,2.2
front,000992,002,25.0,1080,Thứ năm,53,2.12
front,000993,002,25.0,1080,Thứ sáu,60,2.4
front,000994,002,25.0,1080,Thứ sáu,49,1.96
front,000995,002,25.0,1080,Thứ bảy,55,2.2
front,000996,002,25.0,1080,Thứ bảy,53,2.12
front,000997,002,25.0,1080,Chủ nhật,62,2.48
front,000998,002,25.0,1080,Chủ nhật,62,2.48
front,000999,002,25.0,1080,Chủ nhật,60,2.4
front,001000,002,25.0,1080,Chủ nhật,55,2.2
front,001001,002,25.0,1080,Ngày Quốc tế Thiếu nhi,84,3.36
